group,any_search_results,session_length
a,True,390.0
a,True,45.0
a,True,429.0
a,True,487.0
a,True,500.0
a,True,159.0
b,True,0.0
b,True,0.0
b,True,0.0
b,False,0.0
a,True,45.0
b,False,0.0
a,True,1006.0
b,False,0.0
b,True,0.0
a,True,433.0
b,True,0.0
a,False,9.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,126.0
a,True,22.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,533.0
a,True,716.0
b,True,0.0
b,True,31.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,26.0
b,True,0.0
b,False,0.0
a,True,41.0
b,True,5.0
a,True,1037.0
b,True,0.0
b,True,0.0
a,True,45.0
a,True,13.0
a,True,245.0
b,True,0.0
b,False,0.0
a,True,424.0
b,True,68.0
b,True,0.0
b,True,0.0
b,True,0.0
b,False,0.0
a,True,219.0
b,True,0.0
a,True,65.0
b,False,0.0
a,False,22.0
a,True,59.0
b,True,0.0
a,True,109.0
b,False,0.0
b,True,143.0
a,True,261.0
b,False,0.0
b,True,12.0
b,False,0.0
b,False,0.0
a,True,424.0
a,True,2.0
a,False,6.0
b,False,0.0
a,True,12.0
b,True,14.0
b,True,423.0
a,True,318.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,127.0
a,True,450.0
a,True,33.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,37.0
a,True,135.0
b,True,0.0
b,True,544.0
a,True,495.0
b,True,44.0
b,True,0.0
b,False,0.0
b,False,0.0
a,True,27.0
b,True,0.0
a,True,429.0
a,True,49.0
a,True,244.0
a,True,23.0
b,True,5.0
b,False,272.0
b,True,55.0
a,True,427.0
b,True,27.0
b,True,74.0
b,True,0.0
b,True,59.0
b,True,0.0
b,True,0.0
b,True,66.0
a,False,25.0
b,True,157.0
b,True,0.0
b,True,0.0
b,True,13.0
b,True,439.0
a,True,12.0
b,False,560.0
b,True,0.0
a,True,28.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,24.0
b,True,0.0
a,True,98.0
a,True,91.0
a,True,192.0
a,True,137.0
a,True,4.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,12.0
b,True,0.0
b,True,434.0
a,True,33.0
b,True,0.0
b,True,44.0
b,True,0.0
a,True,127.0
a,True,663.0
b,True,0.0
b,True,0.0
b,True,225.0
b,True,426.0
b,True,0.0
a,True,34.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,18.0
b,True,0.0
b,True,39.0
a,True,423.0
a,True,76.0
b,True,27.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,458.0
b,True,0.0
b,True,429.0
a,True,192.0
a,True,221.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,98.0
b,True,0.0
b,True,0.0
b,True,0.0
b,False,0.0
a,True,325.0
b,True,0.0
a,True,287.0
b,True,424.0
a,False,103.0
b,True,134.0
a,True,104.0
b,True,0.0
a,True,67.0
b,True,0.0
a,True,526.0
b,False,0.0
b,True,0.0
a,True,17.0
b,True,0.0
b,True,422.0
a,True,45.0
a,True,136.0
a,True,472.0
b,True,442.0
a,True,87.0
b,False,8.0
b,True,9.0
b,True,0.0
a,True,896.0
b,False,0.0
b,True,0.0
b,False,0.0
a,True,23.0
a,True,207.0
a,True,8.0
a,True,6.0
b,True,0.0
a,True,52.0
b,True,0.0
a,True,4.0
a,True,33.0
b,True,12.0
a,True,36.0
b,True,15.0
a,True,616.0
b,True,41.0
a,True,186.0
b,True,0.0
b,True,65.0
b,False,0.0
b,False,0.0
a,True,426.0
a,True,49.0
b,True,0.0
a,False,7.0
a,True,88.0
b,True,0.0
a,True,160.0
a,True,192.0
a,True,115.0
a,True,161.0
a,True,76.0
b,True,0.0
b,True,0.0
a,True,539.0
a,True,538.0
a,True,9.0
b,True,142.0
a,True,110.0
b,True,18.0
a,True,118.0
b,True,0.0
b,True,0.0
b,True,434.0
b,True,0.0
b,True,0.0
b,True,125.0
b,False,0.0
b,True,125.0
b,False,52.0
b,False,0.0
a,True,139.0
a,True,742.0
a,True,280.0
b,True,44.0
a,True,957.0
a,True,218.0
b,True,0.0
a,True,19.0
b,True,19.0
a,True,1021.0
b,True,0.0
a,True,91.0
a,True,253.0
b,True,0.0
a,True,70.0
a,True,594.0
b,True,0.0
a,True,1589.0
a,True,152.0
a,True,96.0
b,True,15.0
a,True,23.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,1869.0
b,True,33.0
b,True,183.0
b,True,244.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,8.0
b,True,0.0
b,False,0.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,23.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,7.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,73.0
b,True,0.0
a,True,87.0
a,True,267.0
b,True,0.0
b,True,429.0
a,True,440.0
a,True,17.0
b,True,0.0
a,True,1109.0
a,True,161.0
a,True,20.0
b,True,0.0
b,True,0.0
b,True,429.0
a,True,40.0
a,True,27.0
b,False,0.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,422.0
b,False,0.0
b,True,0.0
a,True,361.0
a,True,347.0
b,True,0.0
a,True,535.0
a,True,378.0
b,True,0.0
a,False,15.0
b,True,0.0
a,True,177.0
a,True,404.0
b,True,0.0
a,True,39.0
a,True,7.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,403.0
b,False,0.0
b,True,0.0
b,True,190.0
a,True,61.0
b,True,0.0
a,True,461.0
a,True,275.0
b,True,10.0
b,True,0.0
b,True,389.0
b,False,0.0
b,True,0.0
b,True,6.0
b,True,0.0
a,True,193.0
b,True,431.0
b,True,0.0
a,True,737.0
b,False,0.0
b,True,0.0
b,True,54.0
b,True,0.0
a,True,178.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,0.0
b,False,0.0
b,True,16.0
b,False,5.0
a,True,368.0
a,True,71.0
a,True,59.0
b,True,0.0
b,False,0.0
b,True,0.0
a,True,527.0
b,False,0.0
b,True,0.0
a,True,41.0
b,True,0.0
b,True,0.0
a,True,442.0
b,True,0.0
b,True,0.0
b,True,22.0
b,True,0.0
b,True,0.0
a,True,85.0
b,True,9.0
a,True,1361.0
b,True,0.0
b,False,0.0
b,False,0.0
b,True,4.0
a,True,155.0
a,True,72.0
b,True,9.0
b,True,0.0
b,True,0.0
a,True,71.0
a,True,134.0
a,True,34.0
b,True,0.0
b,False,69.0
b,True,0.0
b,True,0.0
a,True,6.0
a,True,444.0
b,True,0.0
b,True,0.0
b,False,0.0
a,True,546.0
a,True,60.0
b,True,0.0
b,True,0.0
b,False,0.0
a,True,433.0
b,True,0.0
a,True,8.0
b,True,0.0
b,True,0.0
a,True,423.0
b,True,35.0
a,True,122.0
a,True,6.0
a,True,296.0
a,True,11.0
b,True,0.0
b,False,4.0
b,True,241.0
b,True,0.0
a,True,57.0
b,True,0.0
a,True,563.0
a,True,350.0
b,True,21.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,5.0
a,True,11.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,594.0
b,True,0.0
a,True,449.0
b,True,0.0
b,True,0.0
b,False,0.0
b,False,7.0
a,True,35.0
b,True,0.0
a,True,28.0
b,True,0.0
a,False,30.0
b,True,9.0
b,True,0.0
b,True,0.0
a,True,71.0
b,True,18.0
b,True,158.0
b,False,0.0
a,True,97.0
b,True,0.0
a,True,3.0
a,True,12.0
b,True,153.0
b,True,0.0
a,True,536.0
b,True,33.0
b,True,0.0
a,True,22.0
b,True,0.0
b,True,0.0
a,True,126.0
a,True,922.0
a,False,24.0
a,True,148.0
b,True,7.0
a,True,438.0
b,True,28.0
a,True,177.0
b,True,0.0
b,True,0.0
a,True,51.0
b,True,0.0
b,True,446.0
b,True,38.0
a,True,15.0
b,True,0.0
a,True,281.0
a,True,25.0
a,True,31.0
b,True,64.0
a,False,132.0
a,True,75.0
a,True,446.0
a,True,473.0
b,True,0.0
a,True,63.0
a,True,587.0
b,False,0.0
a,True,12.0
b,True,0.0
b,True,0.0
b,True,103.0
b,True,60.0
a,True,76.0
a,True,668.0
a,True,510.0
b,True,425.0
b,True,0.0
a,True,127.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,41.0
a,True,26.0
b,True,0.0
b,True,21.0
b,True,96.0
b,True,0.0
b,True,0.0
a,True,55.0
b,True,0.0
a,True,339.0
b,True,0.0
a,True,350.0
b,False,0.0
b,True,448.0
b,False,0.0
a,True,15.0
b,True,55.0
b,True,0.0
a,True,602.0
b,False,0.0
a,True,35.0
a,False,163.0
b,True,0.0
a,True,462.0
a,True,427.0
a,True,55.0
a,True,12.0
a,True,12.0
a,True,312.0
a,True,89.0
b,False,0.0
b,True,6.0
b,True,0.0
b,True,0.0
b,True,0.0
b,False,0.0
a,True,297.0
b,True,2.0
a,True,170.0
b,True,82.0
b,True,0.0
b,True,0.0
b,True,11.0
b,True,0.0
a,True,4.0
a,True,98.0
a,True,275.0
a,True,105.0
b,True,0.0
b,True,30.0
b,True,0.0
b,True,312.0
a,False,48.0
a,True,421.0
a,True,5.0
a,True,156.0
a,True,78.0
a,True,35.0
a,True,65.0
b,True,0.0
a,True,57.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,354.0
b,False,0.0
b,True,140.0
b,True,0.0
a,True,334.0
b,True,0.0
a,True,355.0
b,True,0.0
a,True,213.0
b,True,0.0
a,True,102.0
a,True,199.0
a,True,261.0
a,True,382.0
a,True,39.0
a,True,93.0
a,True,743.0
b,False,0.0
a,True,432.0
b,True,0.0
a,True,55.0
b,False,0.0
a,True,39.0
b,False,0.0
a,True,19.0
b,True,426.0
b,True,93.0
a,True,350.0
a,True,5.0
b,True,0.0
a,True,429.0
b,True,0.0
a,True,216.0
a,True,204.0
b,True,51.0
b,True,252.0
a,False,4.0
b,False,0.0
a,True,496.0
b,True,0.0
a,True,149.0
a,True,35.0
a,True,512.0
a,True,94.0
b,True,222.0
a,True,13.0
b,True,0.0
b,False,0.0
a,True,2.0
b,False,0.0
b,False,0.0
b,True,23.0
b,True,430.0
a,True,129.0
b,True,0.0
a,True,39.0
b,True,0.0
a,True,474.0
b,True,0.0
a,True,81.0
b,True,9.0
a,True,451.0
b,True,0.0
b,True,428.0
b,True,438.0
a,True,9.0
a,True,82.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,79.0
b,True,12.0
b,True,12.0
b,True,0.0
a,True,415.0
a,True,322.0
a,True,41.0
b,True,24.0
a,True,212.0
b,True,0.0
a,True,33.0
a,True,151.0
b,True,0.0
b,True,0.0
a,True,719.0
b,True,0.0
a,False,38.0
a,True,52.0
b,True,0.0
a,True,94.0
b,True,0.0
b,False,0.0
a,True,426.0
b,True,0.0
a,True,7266.0
a,True,43.0
a,True,37.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,92.0
b,True,442.0
b,False,0.0
a,True,16.0
b,True,0.0
b,True,0.0
a,True,218.0
b,True,0.0
a,True,110.0
b,False,0.0
a,True,144.0
b,False,0.0
a,True,474.0
b,True,0.0
a,True,182.0
a,True,154.0
a,True,791.0
b,True,0.0
b,True,15.0
a,True,472.0
b,True,0.0
b,True,0.0
b,True,112.0
a,True,273.0
a,True,191.0
b,True,0.0
a,True,425.0
a,True,449.0
b,True,53.0
a,True,51.0
b,True,0.0
b,True,498.0
b,True,0.0
a,True,13.0
a,True,364.0
b,True,0.0
b,True,15.0
b,True,0.0
a,True,267.0
b,False,0.0
a,True,53.0
b,True,0.0
b,True,0.0
a,True,463.0
b,True,0.0
b,True,8.0
a,True,29.0
b,False,27.0
a,True,424.0
b,True,3.0
a,True,1369.0
a,True,391.0
b,True,69.0
a,True,14.0
b,True,0.0
b,True,0.0
a,True,16.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,270.0
a,True,813.0
a,True,449.0
b,True,0.0
a,True,13.0
b,True,0.0
a,True,20.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,2.0
a,False,192.0
b,True,21.0
a,True,33.0
b,False,0.0
a,True,426.0
a,True,21.0
b,True,159.0
a,True,23.0
a,True,2.0
b,True,0.0
b,True,0.0
b,True,0.0
a,False,28.0
a,True,3.0
b,False,0.0
a,True,27.0
b,True,0.0
b,False,3.0
a,True,252.0
a,True,103.0
a,True,332.0
a,True,208.0
a,True,103.0
b,True,0.0
b,True,63.0
b,True,0.0
b,True,0.0
b,True,39.0
b,True,448.0
a,False,106.0
b,True,0.0
a,True,441.0
a,True,443.0
a,True,90.0
b,False,0.0
b,True,0.0
a,True,503.0
a,True,55.0
a,True,317.0
b,False,0.0
a,True,11.0
a,True,472.0
b,True,3.0
a,True,953.0
a,True,181.0
a,True,430.0
a,True,62.0
b,False,0.0
a,True,35.0
a,True,21.0
a,True,213.0
b,True,127.0
b,True,427.0
b,True,0.0
b,False,0.0
b,False,0.0
a,False,52.0
b,True,0.0
b,True,0.0
a,True,784.0
a,True,70.0
b,False,0.0
a,True,57.0
a,True,19.0
b,False,25.0
b,True,0.0
a,True,677.0
b,True,460.0
b,True,0.0
a,True,185.0
a,True,1439.0
a,True,269.0
b,False,0.0
a,True,950.0
a,False,7.0
a,True,449.0
a,False,4.0
a,False,52.0
a,True,393.0
b,True,222.0
a,False,26.0
b,True,0.0
a,True,397.0
b,True,0.0
b,True,0.0
a,True,341.0
b,True,0.0
a,True,137.0
b,True,61.0
a,True,216.0
a,True,42.0
a,True,887.0
a,True,29.0
b,True,21.0
b,True,0.0
b,True,34.0
b,True,178.0
a,True,48.0
a,True,341.0
b,True,0.0
a,True,72.0
a,True,322.0
b,True,62.0
b,False,0.0
a,True,15.0
a,True,53.0
a,True,1269.0
b,True,155.0
a,True,23.0
b,True,0.0
a,True,63.0
b,True,0.0
a,True,450.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,491.0
b,True,77.0
a,True,11.0
a,True,181.0
a,True,442.0
a,True,128.0
a,True,52.0
b,True,0.0
a,True,723.0
b,True,21.0
b,True,159.0
a,False,195.0
b,True,0.0
a,True,323.0
b,True,210.0
b,True,0.0
b,False,0.0
b,False,0.0
b,False,0.0
b,True,0.0
a,True,435.0
a,True,19.0
a,True,457.0
b,True,31.0
a,False,179.0
a,True,5.0
a,True,11.0
a,True,348.0
b,True,0.0
b,True,0.0
a,True,35.0
b,True,0.0
a,True,420.0
b,True,0.0
b,True,433.0
b,False,0.0
b,True,0.0
a,True,290.0
b,True,113.0
a,True,492.0
a,True,426.0
a,True,90.0
b,True,427.0
a,True,28.0
b,True,0.0
a,True,1010.0
b,True,0.0
a,True,13.0
b,True,226.0
a,True,240.0
b,True,0.0
b,False,0.0
a,True,72.0
b,False,0.0
a,True,8.0
a,True,34.0
a,True,20.0
b,True,424.0
b,True,0.0
b,True,130.0
b,True,0.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,0.0
a,True,446.0
a,True,29.0
a,True,175.0
a,True,124.0
b,True,0.0
a,True,6.0
b,False,0.0
b,True,3.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,10.0
b,True,2.0
a,True,128.0
a,False,20.0
b,True,0.0
a,True,188.0
a,True,7.0
b,False,0.0
a,True,66.0
a,False,115.0
a,True,189.0
b,True,47.0
b,True,0.0
b,True,491.0
b,True,0.0
a,True,84.0
b,True,0.0
b,False,0.0
a,True,22.0
a,True,56.0
b,True,46.0
a,True,342.0
a,True,12.0
b,True,229.0
b,True,0.0
b,True,0.0
a,True,49.0
a,True,311.0
a,False,3.0
a,True,426.0
a,True,450.0
a,True,906.0
a,True,152.0
a,True,41.0
b,True,0.0
b,True,0.0
a,True,529.0
a,True,8.0
a,False,22.0
b,True,0.0
b,False,0.0
b,False,0.0
a,True,34.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,430.0
a,True,14.0
b,True,65.0
b,True,0.0
a,True,14.0
a,True,36.0
b,True,0.0
b,True,0.0
a,True,22.0
b,True,78.0
b,True,0.0
b,False,0.0
a,True,24.0
b,False,0.0
b,True,12.0
a,True,156.0
a,True,230.0
b,True,0.0
a,True,903.0
a,True,3.0
b,True,0.0
b,True,35.0
b,True,0.0
a,True,18.0
b,True,0.0
b,True,0.0
a,True,490.0
a,True,49.0
a,True,469.0
b,True,0.0
b,True,0.0
a,True,222.0
a,True,33.0
b,False,0.0
a,True,431.0
b,True,227.0
b,True,0.0
b,True,17.0
a,True,6.0
a,True,124.0
b,True,0.0
a,True,21.0
b,False,0.0
b,True,58.0
b,True,0.0
a,True,59.0
b,False,29.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,171.0
a,True,2.0
a,True,28.0
a,True,423.0
b,True,4.0
b,True,20.0
b,True,13.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,9.0
b,True,0.0
b,True,426.0
b,True,0.0
b,True,427.0
b,True,0.0
b,True,0.0
a,True,183.0
a,True,46.0
b,True,17.0
b,False,0.0
b,True,0.0
a,True,1018.0
a,False,74.0
a,True,38.0
b,True,28.0
a,True,170.0
b,True,0.0
b,True,0.0
b,True,15.0
b,True,0.0
a,True,311.0
a,True,45.0
b,True,0.0
b,True,0.0
a,True,126.0
a,True,490.0
a,True,445.0
a,True,118.0
a,True,531.0
a,True,66.0
b,True,0.0
a,True,411.0
a,True,71.0
a,True,488.0
b,True,122.0
a,True,209.0
b,True,0.0
b,True,94.0
a,True,5.0
a,False,4.0
a,True,47.0
a,True,489.0
b,False,0.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,160.0
b,False,0.0
a,True,597.0
b,True,0.0
b,False,0.0
a,True,27.0
b,True,21.0
a,True,863.0
b,True,0.0
b,True,0.0
b,False,0.0
a,True,270.0
b,True,0.0
b,True,63.0
b,True,0.0
b,True,4.0
a,True,7.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,45.0
b,True,218.0
b,True,37.0
a,True,531.0
b,True,59.0
b,True,0.0
a,True,36.0
a,True,9.0
a,True,64.0
b,True,9.0
a,True,993.0
b,True,48.0
a,True,44.0
b,True,8.0
a,True,424.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,424.0
b,True,0.0
a,True,16.0
a,True,428.0
b,True,0.0
b,True,0.0
a,True,24.0
b,True,0.0
b,True,0.0
a,True,201.0
a,True,426.0
b,True,1.0
a,True,127.0
a,True,243.0
b,True,0.0
b,True,0.0
a,True,72.0
a,True,25.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,16.0
b,False,0.0
a,True,131.0
b,True,0.0
b,True,0.0
a,True,200.0
a,True,32.0
b,True,0.0
a,True,4.0
a,True,233.0
a,True,287.0
b,True,0.0
a,True,17.0
a,True,23.0
a,True,22.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,15.0
b,True,0.0
a,True,98.0
a,True,528.0
b,False,0.0
a,True,40.0
b,True,0.0
b,True,0.0
b,False,0.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,52.0
b,True,0.0
a,True,28.0
a,True,478.0
b,True,0.0
a,True,31.0
a,True,19.0
b,False,0.0
b,True,114.0
a,True,458.0
a,True,64.0
b,True,101.0
b,True,0.0
a,True,592.0
b,True,0.0
a,True,97.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,460.0
a,True,445.0
b,False,0.0
a,True,46.0
b,True,0.0
a,True,8.0
b,True,0.0
a,False,17.0
b,True,0.0
b,True,0.0
b,True,45.0
a,True,424.0
a,True,476.0
b,True,0.0
a,True,215.0
a,True,54.0
b,False,0.0
b,True,0.0
a,True,130.0
b,True,0.0
a,True,20.0
a,True,49.0
b,True,247.0
b,True,431.0
b,True,0.0
a,True,111.0
a,True,503.0
a,True,438.0
a,True,69.0
b,True,0.0
b,True,0.0
b,True,21.0
a,True,21.0
b,True,0.0
b,True,0.0
a,True,86.0
a,True,431.0
b,True,0.0
b,True,0.0
b,True,19.0
b,True,11.0
b,True,15.0
a,True,88.0
b,True,0.0
b,False,0.0
b,True,0.0
a,True,91.0
a,True,37.0
a,True,424.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,0.0
a,True,611.0
b,True,87.0
b,True,7.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,93.0
b,True,0.0
b,True,92.0
b,True,0.0
a,True,11.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,47.0
a,True,868.0
a,True,756.0
b,True,0.0
b,True,72.0
b,True,0.0
a,True,7.0
b,True,11.0
a,True,180.0
b,True,0.0
b,True,437.0
a,True,16.0
a,True,169.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,10.0
a,True,5.0
b,False,0.0
b,True,71.0
a,True,754.0
b,True,0.0
a,True,503.0
b,True,52.0
b,False,0.0
a,True,7.0
b,True,424.0
b,False,0.0
b,True,0.0
a,True,30.0
a,True,271.0
b,True,0.0
b,True,0.0
a,False,20.0
b,True,0.0
a,True,326.0
a,True,4.0
b,True,6.0
b,True,18.0
a,True,31.0
b,True,0.0
a,True,2114.0
b,False,0.0
a,True,447.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,62.0
a,True,204.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,73.0
a,True,560.0
b,True,0.0
a,True,27.0
a,True,434.0
b,True,0.0
a,True,15.0
a,True,423.0
b,True,3.0
a,True,30.0
b,True,0.0
b,True,0.0
a,True,428.0
b,True,0.0
b,True,0.0
b,False,0.0
a,True,21.0
b,True,497.0
b,True,48.0
b,False,0.0
b,False,0.0
a,True,15.0
b,False,0.0
a,True,87.0
a,True,366.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,383.0
b,True,0.0
b,True,0.0
a,True,178.0
a,True,732.0
a,True,507.0
b,True,65.0
b,True,0.0
b,True,0.0
a,True,160.0
b,True,0.0
a,True,434.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,567.0
b,False,0.0
b,True,0.0
b,True,505.0
a,True,1089.0
a,True,145.0
a,True,15.0
b,True,0.0
a,True,749.0
a,True,315.0
b,True,0.0
a,True,49.0
a,True,24.0
a,True,87.0
b,True,0.0
b,True,437.0
b,True,3.0
b,True,0.0
b,False,0.0
a,True,466.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,24.0
a,True,937.0
a,True,350.0
a,True,434.0
b,True,56.0
b,True,2.0
a,True,183.0
a,True,67.0
b,True,1.0
a,False,1045.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,767.0
b,True,0.0
a,True,343.0
a,True,82.0
a,True,596.0
a,True,445.0
a,True,88.0
b,True,0.0
a,True,398.0
b,True,0.0
b,True,0.0
a,True,336.0
b,True,90.0
a,True,154.0
a,True,258.0
b,True,16.0
b,True,0.0
a,True,21.0
a,True,431.0
a,True,96.0
b,True,59.0
b,False,0.0
a,True,15.0
a,True,4.0
a,True,1258.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,283.0
a,True,452.0
b,False,0.0
b,False,0.0
a,True,22.0
b,True,44.0
b,True,107.0
b,True,319.0
b,True,0.0
a,True,5.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,221.0
b,True,0.0
a,True,113.0
a,True,359.0
b,True,6.0
b,True,422.0
b,False,0.0
a,False,6.0
b,False,0.0
a,True,76.0
b,True,0.0
a,True,332.0
b,False,0.0
b,False,0.0
b,True,85.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,5.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,29.0
b,False,0.0
b,False,0.0
a,True,29.0
b,True,0.0
b,True,0.0
a,True,704.0
b,True,13.0
b,True,0.0
b,True,12.0
b,True,0.0
a,True,431.0
a,True,65.0
b,True,4.0
b,True,35.0
a,True,62.0
b,True,0.0
b,True,39.0
b,True,0.0
a,True,482.0
b,True,10.0
b,False,5.0
a,True,1.0
b,True,442.0
a,True,82.0
a,True,502.0
b,True,32.0
b,True,0.0
a,True,376.0
a,True,425.0
b,True,20.0
b,True,26.0
a,True,739.0
b,True,86.0
b,True,0.0
b,True,0.0
b,True,0.0
a,False,70.0
a,True,4.0
a,True,18.0
b,True,0.0
a,True,433.0
b,True,0.0
a,False,9.0
b,True,0.0
b,True,0.0
a,True,705.0
a,True,769.0
b,True,0.0
a,True,475.0
a,True,152.0
b,False,0.0
a,True,23.0
a,True,1996.0
b,True,430.0
a,False,39.0
a,True,1179.0
b,True,0.0
a,True,173.0
a,True,9.0
b,True,435.0
a,True,432.0
b,True,453.0
a,True,10.0
a,True,368.0
a,True,76.0
b,True,0.0
a,True,446.0
b,False,0.0
b,True,0.0
a,False,38.0
b,True,0.0
a,True,73.0
b,True,0.0
b,True,0.0
a,True,46.0
b,True,126.0
b,True,0.0
b,False,0.0
b,True,0.0
a,True,523.0
b,True,0.0
b,True,0.0
b,True,425.0
b,True,121.0
b,True,0.0
a,False,181.0
a,True,60.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,15.0
b,True,0.0
a,True,26.0
a,True,7.0
a,True,376.0
b,True,0.0
b,True,0.0
b,True,2.0
a,True,597.0
a,True,214.0
b,True,0.0
a,True,168.0
a,True,196.0
b,True,0.0
b,True,0.0
a,True,133.0
a,True,641.0
b,True,0.0
a,True,41.0
a,True,131.0
b,True,67.0
a,True,87.0
a,True,96.0
a,True,478.0
a,True,393.0
a,True,7.0
a,True,20.0
b,True,14.0
b,True,0.0
b,True,165.0
a,True,25.0
a,True,225.0
a,True,60.0
a,True,14.0
a,True,32.0
a,True,18.0
a,True,58.0
a,True,4.0
b,True,149.0
a,True,25.0
a,True,20.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,152.0
b,True,0.0
b,True,11.0
a,True,501.0
a,True,191.0
a,True,87.0
b,True,0.0
a,True,1258.0
a,True,46.0
a,True,89.0
b,True,0.0
a,True,120.0
a,True,36.0
a,True,819.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,15.0
b,True,0.0
a,True,124.0
b,True,154.0
a,True,109.0
a,False,6.0
a,True,150.0
a,True,156.0
a,True,283.0
a,True,93.0
b,True,0.0
a,True,2.0
b,False,0.0
b,True,423.0
b,True,0.0
b,False,7.0
a,True,11.0
b,True,0.0
b,True,12.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,422.0
a,True,971.0
b,True,0.0
a,True,12.0
a,True,15.0
a,True,446.0
b,True,0.0
b,True,0.0
b,True,43.0
b,True,0.0
a,True,490.0
a,True,73.0
b,True,17.0
b,False,0.0
b,True,183.0
b,True,0.0
b,True,0.0
a,True,175.0
b,False,0.0
a,True,125.0
b,True,0.0
b,True,8.0
a,True,2.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,6.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,22.0
b,True,18.0
b,True,2.0
b,True,425.0
a,True,26.0
b,True,0.0
a,True,143.0
b,True,0.0
b,True,7.0
a,True,314.0
a,True,201.0
b,True,2.0
a,True,890.0
b,True,0.0
b,True,441.0
b,False,0.0
b,True,8.0
a,True,67.0
a,True,80.0
a,True,55.0
a,True,425.0
b,False,0.0
a,True,88.0
a,True,430.0
a,True,3.0
a,True,148.0
a,True,249.0
b,True,0.0
b,True,0.0
a,True,533.0
b,True,0.0
a,True,146.0
b,True,62.0
a,True,9.0
a,True,151.0
b,True,0.0
b,True,256.0
a,False,79.0
a,True,482.0
a,True,143.0
b,True,456.0
a,True,427.0
a,True,489.0
b,True,0.0
b,True,0.0
a,False,20.0
a,True,14.0
b,True,0.0
b,False,0.0
a,True,371.0
b,False,0.0
